Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
495297,37493B,,-37,2010-01-22 13:36:00,0.0,,United Kingdom
495298,37493D,,-44,2010-01-22 13:36:00,0.0,,United Kingdom
495299,84874A,,-1,2010-01-22 13:38:00,0.0,,United Kingdom
495301,84898E,,-7,2010-01-22 13:39:00,0.0,,United Kingdom
495303,84933C,,4,2010-01-22 13:43:00,0.0,,United Kingdom
495305,79023B,,-57,2010-01-22 14:06:00,0.0,,United Kingdom
495306,84933B,,-8,2010-01-22 14:08:00,0.0,,United Kingdom
495315,21348,,-45,2010-01-22 14:41:00,0.0,,United Kingdom
495320,21493,,-6,2010-01-22 15:40:00,0.0,,United Kingdom
495321,21490,,-16,2010-01-22 15:41:00,0.0,,United Kingdom
495323,72768,,-6,2010-01-22 15:46:00,0.0,,United Kingdom
495324,44266F,,-2,2010-01-22 15:54:00,0.0,,United Kingdom
495326,47581A,,-16,2010-01-22 15:55:00,0.0,,United Kingdom
495325,47565,,-16,2010-01-22 15:55:00,0.0,,United Kingdom
495327,79065B,,-2,2010-01-22 15:59:00,0.0,,United Kingdom
495330,84494B,,18,2010-01-22 16:01:00,0.0,,United Kingdom
495328,84344,,-8,2010-01-22 16:01:00,0.0,,United Kingdom
495329,84494B,,-20,2010-01-22 16:01:00,0.0,,United Kingdom
495334,85070,,3,2010-01-22 16:47:00,0.0,,United Kingdom
495337,84575A,,-14,2010-01-22 17:10:00,0.0,,United Kingdom
495336,84681,,-36,2010-01-22 17:10:00,0.0,,United Kingdom
495335,84723,,7,2010-01-22 17:10:00,0.0,,United Kingdom
495338,84630,,-38,2010-01-22 17:11:00,0.0,,United Kingdom
495339,84555A,,-19,2010-01-22 17:14:00,0.0,,United Kingdom
495403,18096C,,-171,2010-01-25 09:45:00,0.0,,United Kingdom
495410,72751D,,-20,2010-01-25 11:08:00,0.0,,United Kingdom
495411,72234,,-66,2010-01-25 11:08:00,0.0,,United Kingdom
495412,72715,,-30,2010-01-25 11:11:00,0.0,,United Kingdom
495413,72697A,,-32,2010-01-25 11:15:00,0.0,,United Kingdom
495464,72024HC,,-3669,2010-01-25 12:07:00,0.0,,United Kingdom
495532,72739B,,-211,2010-01-25 15:29:00,0.0,,United Kingdom
495550,21496,,-200,2010-01-25 16:14:00,0.0,,United Kingdom
495588,72739B,,164,2010-01-26 10:22:00,0.0,,United Kingdom
495589,72739C,,-65,2010-01-26 10:23:00,0.0,,United Kingdom
495590,47562,,80,2010-01-26 10:24:00,0.0,,United Kingdom
495592,46000P,,10,2010-01-26 10:26:00,0.0,,United Kingdom
495594,72789,,-72,2010-01-26 10:29:00,0.0,,United Kingdom
495593,72789,,80,2010-01-26 10:29:00,0.0,,United Kingdom
495596,21554,,3,2010-01-26 10:30:00,0.0,,United Kingdom
495597,18096C,,2,2010-01-26 10:30:00,0.0,,United Kingdom
495598,20791,,2,2010-01-26 10:30:00,0.0,,United Kingdom
495595,21478,,219,2010-01-26 10:30:00,0.0,,United Kingdom
495600,21340,,2,2010-01-26 10:31:00,0.0,,United Kingdom
495599,21322,,2,2010-01-26 10:31:00,0.0,,United Kingdom
495601,21893,,5,2010-01-26 10:31:00,0.0,,United Kingdom
495602,21914,,2,2010-01-26 10:31:00,0.0,,United Kingdom
495606,18097B,,1,2010-01-26 10:32:00,0.0,,United Kingdom
495604,84288B,,5,2010-01-26 10:32:00,0.0,,United Kingdom
495603,72796A,,2,2010-01-26 10:32:00,0.0,,United Kingdom
495607,21252,,1,2010-01-26 10:32:00,0.0,,United Kingdom
495608,21363,,1,2010-01-26 10:33:00,0.0,,United Kingdom
495611,21551,,1,2010-01-26 10:37:00,0.0,,United Kingdom
495610,21409,,1,2010-01-26 10:37:00,0.0,,United Kingdom
495612,21779,,1,2010-01-26 10:39:00,0.0,,United Kingdom
495613,37446,,1,2010-01-26 10:40:00,0.0,,United Kingdom
495614,72785A,,20,2010-01-26 10:40:00,0.0,,United Kingdom
495615,84030B,,1,2010-01-26 10:41:00,0.0,,United Kingdom
495616,84255A,,1,2010-01-26 10:41:00,0.0,,United Kingdom
495617,84921,,35,2010-01-26 10:41:00,0.0,,United Kingdom
495621,85166A,,1,2010-01-26 10:44:00,0.0,,United Kingdom
495619,85023A,,2,2010-01-26 10:44:00,0.0,,United Kingdom
495620,85043,,1,2010-01-26 10:44:00,0.0,,United Kingdom
495623,85232C,,1,2010-01-26 10:44:00,0.0,,United Kingdom
495618,84945,,1,2010-01-26 10:44:00,0.0,,United Kingdom
495704,72803B,,30,2010-01-26 13:00:00,0.0,,United Kingdom
495857,18097B,,5,2010-01-27 10:56:00,0.0,,United Kingdom
495860,16254,,70,2010-01-27 10:57:00,0.0,,United Kingdom
495874,85049C,,-141,2010-01-27 11:25:00,0.0,,United Kingdom
495876,16156A,,-12,2010-01-27 11:33:00,0.0,,United Kingdom
495877,16169H,,-64,2010-01-27 11:33:00,0.0,,United Kingdom
495878,21502,,-21,2010-01-27 11:37:00,0.0,,United Kingdom
495879,21036,,-12,2010-01-27 11:38:00,0.0,,United Kingdom
495888,84706A,,-6,2010-01-27 12:19:00,0.0,,United Kingdom
495890,84706C,,-9,2010-01-27 12:19:00,0.0,,United Kingdom
495891,72753A,,-2,2010-01-27 12:20:00,0.0,,United Kingdom
495892,82076,,-26,2010-01-27 12:21:00,0.0,,United Kingdom
495893,35822B,,21,2010-01-27 12:22:00,0.0,,United Kingdom
495894,35822P,,-3,2010-01-27 12:23:00,0.0,,United Kingdom
495996,22168,Damages,-243,2010-01-28 11:41:00,0.0,,United Kingdom
495997,85167A,,-31,2010-01-28 11:42:00,0.0,,United Kingdom
495998,72750D,,-8,2010-01-28 11:44:00,0.0,,United Kingdom
496005,84642,,-2,2010-01-28 12:30:00,0.0,,United Kingdom
496006,84641,damages,-51,2010-01-28 12:30:00,0.0,,United Kingdom
496076,84596I,,72,2010-01-28 17:47:00,0.0,,United Kingdom
496078,46775A,,1,2010-01-28 17:49:00,0.0,,United Kingdom
496077,46307,,52,2010-01-28 17:49:00,0.0,,United Kingdom
496079,47340A,,-1,2010-01-28 17:50:00,0.0,,United Kingdom
496080,84251C,,260,2010-01-28 17:53:00,0.0,,United Kingdom
496082,84292B,,3,2010-01-28 17:54:00,0.0,,United Kingdom
496091,72740B,,-76,2010-01-29 10:03:00,0.0,,United Kingdom
496169,22657,,60,2010-01-29 11:51:00,0.0,,United Kingdom
496246,84803B,,18,2010-01-29 15:45:00,0.0,,United Kingdom
496249,gift_0001_50,,3,2010-01-29 16:17:00,0.0,,United Kingdom
496248,gift_0001_40,,3,2010-01-29 16:17:00,0.0,,United Kingdom
496250,gift_0001_60,,3,2010-01-29 16:17:00,0.0,,United Kingdom
496251,gift_0001_70,,2,2010-01-29 16:17:00,0.0,,United Kingdom
496253,22016,,1,2010-01-29 16:18:00,0.0,,United Kingdom
496252,gift_0001_90,,2,2010-01-29 16:18:00,0.0,,United Kingdom
496353,22139,,-58,2010-02-01 09:47:00,0.0,,United Kingdom
496364,84879,Dotcom multiples,-441,2010-02-01 11:15:00,0.0,,United Kingdom
496479,84227,,70,2010-02-01 16:23:00,0.0,,United Kingdom
496482,22169,,-16,2010-02-01 16:57:00,0.0,,United Kingdom
496485,17120,,-1,2010-02-01 17:03:00,0.0,,United Kingdom
496487,21680,WOODLAND  STICKERS,2,2010-02-01 17:13:00,0.0,,United Kingdom
496489,22139,,1,2010-02-01 17:17:00,0.0,,United Kingdom
496508,84520D,,-284,2010-02-02 10:37:00,0.0,,United Kingdom
496619,21479,,-1,2010-02-03 09:15:00,0.0,,United Kingdom
496622,21551,,1,2010-02-03 09:16:00,0.0,,United Kingdom
496620,21479,,2,2010-02-03 09:16:00,0.0,,United Kingdom
496632,16207A,,10,2010-02-03 11:06:00,0.0,,United Kingdom
496633,84925A,,15,2010-02-03 11:06:00,0.0,,United Kingdom
496634,20736,,7,2010-02-03 11:07:00,0.0,,United Kingdom
496635,21967,,2,2010-02-03 11:07:00,0.0,,United Kingdom
496637,72785B,,1,2010-02-03 11:08:00,0.0,,United Kingdom
496636,90121B,,1,2010-02-03 11:08:00,0.0,,United Kingdom
496638,51012C,,12,2010-02-03 11:08:00,0.0,,United Kingdom
496639,85193S,,-80,2010-02-03 11:13:00,0.0,,United Kingdom
496640,85018C,,3,2010-02-03 11:14:00,0.0,,United Kingdom
496645,21855,,-1,2010-02-03 12:03:00,0.0,,United Kingdom
496646,16131,,-1,2010-02-03 12:14:00,0.0,,United Kingdom
496648,20720,,-1,2010-02-03 12:15:00,0.0,,United Kingdom
496647,18094A,,-1,2010-02-03 12:15:00,0.0,,United Kingdom
496649,20879,,-1,2010-02-03 12:16:00,0.0,,United Kingdom
496650,21345,,-1,2010-02-03 12:19:00,0.0,,United Kingdom
496653,21475,,-1,2010-02-03 12:31:00,0.0,,United Kingdom
496660,21047,,-1,2010-02-03 12:36:00,0.0,,United Kingdom
496678,21052,,-1,2010-02-03 12:51:00,0.0,,United Kingdom
496680,84450A,,4,2010-02-03 12:58:00,0.0,,United Kingdom
496682,22139,,1,2010-02-03 13:01:00,0.0,,United Kingdom
496707,21862,,-1,2010-02-03 13:47:00,0.0,,United Kingdom
496708,21863,,-1,2010-02-03 13:47:00,0.0,,United Kingdom
496709,40046C,,-1,2010-02-03 13:51:00,0.0,,United Kingdom
496711,72045A,,-1,2010-02-03 13:54:00,0.0,,United Kingdom
496712,72748,,-1,2010-02-03 13:54:00,0.0,,United Kingdom
496713,79064C,,-1,2010-02-03 13:55:00,0.0,,United Kingdom
496714,79302C,,-1,2010-02-03 13:55:00,0.0,,United Kingdom
496715,79302J,,-1,2010-02-03 13:57:00,0.0,,United Kingdom
496716,79308B,,-1,2010-02-03 13:57:00,0.0,,United Kingdom
496717,84248E,,-1,2010-02-03 13:59:00,0.0,,United Kingdom
496718,84933D,,-1,2010-02-03 14:02:00,0.0,,United Kingdom
496719,85023A,,2,2010-02-03 14:02:00,0.0,,United Kingdom
496720,85057,,-1,2010-02-03 14:03:00,0.0,,United Kingdom
496721,90097,,-1,2010-02-03 14:03:00,0.0,,United Kingdom
496722,DCGSSGIRL,,-1,2010-02-03 14:04:00,0.0,,United Kingdom
496723,21489,,-1,2010-02-03 14:05:00,0.0,,United Kingdom
496724,21835,,-1,2010-02-03 14:06:00,0.0,,United Kingdom
496726,35818C,,-1,2010-02-03 14:21:00,0.0,,United Kingdom
496729,44091A,,23,2010-02-03 14:24:00,0.0,,United Kingdom
496731,72755A,,-1,2010-02-03 14:24:00,0.0,,United Kingdom
496733,82011E,,1,2010-02-03 14:25:00,0.0,,United Kingdom
496732,79333,,-1,2010-02-03 14:25:00,0.0,,United Kingdom
496736,82576,,-1,2010-02-03 14:26:00,0.0,,United Kingdom
496734,82096,,-1,2010-02-03 14:26:00,0.0,,United Kingdom
496738,84567,,-1,2010-02-03 14:27:00,0.0,,United Kingdom
496740,DCGS0006,,-1,2010-02-03 14:28:00,0.0,,United Kingdom
496741,DCGS0016,,-1,2010-02-03 14:29:00,0.0,,United Kingdom
496742,DCGS0027,,-1,2010-02-03 14:29:00,0.0,,United Kingdom
496744,DCGS0036,,-1,2010-02-03 14:35:00,0.0,,United Kingdom
496746,DCGS0039,,-1,2010-02-03 14:36:00,0.0,,United Kingdom
496747,16245B,,-2,2010-02-03 14:49:00,0.0,,United Kingdom
496748,16222B,,-2,2010-02-03 14:50:00,0.0,,United Kingdom
496749,17017,,-2,2010-02-03 14:51:00,0.0,,United Kingdom
496751,18033,,-2,2010-02-03 14:52:00,0.0,,United Kingdom
496752,21301,,-2,2010-02-03 14:56:00,0.0,,United Kingdom
496753,21525,,-2,2010-02-03 14:57:00,0.0,,United Kingdom
496754,21601,,-2,2010-02-03 14:58:00,0.0,,United Kingdom
496755,35001C,,-2,2010-02-03 14:59:00,0.0,,United Kingdom
496756,35232,,-2,2010-02-03 15:00:00,0.0,,United Kingdom
496757,37504,,-2,2010-02-03 15:01:00,0.0,,United Kingdom
496758,48173A,,-2,2010-02-03 15:02:00,0.0,,United Kingdom
496760,72809,,-2,2010-02-03 15:03:00,0.0,,United Kingdom
496759,72798B,,-2,2010-02-03 15:03:00,0.0,,United Kingdom
496761,79057B,,-2,2010-02-03 15:03:00,0.0,,United Kingdom
496763,84341A,,-2,2010-02-03 15:04:00,0.0,,United Kingdom
496762,79082C,,-2,2010-02-03 15:04:00,0.0,,United Kingdom
496764,84585L,,-2,2010-02-03 15:05:00,0.0,,United Kingdom
496766,84699,,-2,2010-02-03 15:06:00,0.0,,United Kingdom
496765,84672A,,-2,2010-02-03 15:06:00,0.0,,United Kingdom
496767,84752B,,-2,2010-02-03 15:07:00,0.0,,United Kingdom
496769,84845A,,-2,2010-02-03 15:08:00,0.0,,United Kingdom
496776,85051,,-2,2010-02-03 15:55:00,0.0,,United Kingdom
496777,85056,,-2,2010-02-03 15:56:00,0.0,,United Kingdom
496778,85077,,-2,2010-02-03 15:57:00,0.0,,United Kingdom
496779,85171,,-2,2010-02-03 15:58:00,0.0,,United Kingdom
496780,16248A,,-3,2010-02-03 15:59:00,0.0,,United Kingdom
496781,18096B,,-3,2010-02-03 16:00:00,0.0,,United Kingdom
496782,21227,,-3,2010-02-03 16:02:00,0.0,,United Kingdom
496783,22169,,2,2010-02-03 16:02:00,0.0,,United Kingdom
496784,70037L,,-3,2010-02-03 16:04:00,0.0,,United Kingdom
496785,35473,,-3,2010-02-03 16:05:00,0.0,,United Kingdom
496789,16065A,,-2,2010-02-03 16:44:00,0.0,,United Kingdom
496790,18010,,-2,2010-02-03 16:45:00,0.0,,United Kingdom
496791,21183,,-2,2010-02-03 16:45:00,0.0,,United Kingdom
496793,37432,,-2,2010-02-03 16:46:00,0.0,,United Kingdom
496794,84648,,-1,2010-02-03 16:47:00,0.0,,United Kingdom
496795,84705E,,-2,2010-02-03 16:48:00,0.0,,United Kingdom
496796,84825,,-2,2010-02-03 16:48:00,0.0,,United Kingdom
496797,84933A,,-2,2010-02-03 16:49:00,0.0,,United Kingdom
496798,90197A,,-2,2010-02-03 16:50:00,0.0,,United Kingdom
496799,85069,,-2,2010-02-03 16:50:00,0.0,,United Kingdom
496806,79315B,,-3,2010-02-04 09:39:00,0.0,,United Kingdom
496807,72754D,,-3,2010-02-04 09:41:00,0.0,,United Kingdom
496808,79070B,,-3,2010-02-04 09:42:00,0.0,,United Kingdom
496809,84460A,,-3,2010-02-04 09:43:00,0.0,,United Kingdom
496810,84750C,,-3,2010-02-04 09:43:00,0.0,,United Kingdom
496811,84810C,,-3,2010-02-04 09:44:00,0.0,,United Kingdom
496812,84938,,-3,2010-02-04 09:44:00,0.0,,United Kingdom
496813,85105,,-3,2010-02-04 09:45:00,0.0,,United Kingdom
496814,DCGS0060,,-3,2010-02-04 09:46:00,0.0,,United Kingdom
496815,16192,,-4,2010-02-04 09:47:00,0.0,,United Kingdom
496844,21170,,-4,2010-02-04 11:30:00,0.0,,United Kingdom
496845,35442,,-4,2010-02-04 11:32:00,0.0,,United Kingdom
496846,35960,,-4,2010-02-04 11:33:00,0.0,,United Kingdom
496847,37438,,-4,2010-02-04 11:36:00,0.0,,United Kingdom
496848,37483,,-4,2010-02-04 11:37:00,0.0,,United Kingdom
496849,72348B,,-4,2010-02-04 11:38:00,0.0,,United Kingdom
496852,72771C,,-4,2010-02-04 11:41:00,0.0,,United Kingdom
496853,84395,,-4,2010-02-04 11:43:00,0.0,,United Kingdom
496855,DCGS0056,,-4,2010-02-04 11:46:00,0.0,,United Kingdom
496854,85148,,-4,2010-02-04 11:46:00,0.0,,United Kingdom
496856,16155H,,-5,2010-02-04 11:47:00,0.0,,United Kingdom
496857,21104,,-5,2010-02-04 11:50:00,0.0,,United Kingdom
496858,37490C,,-5,2010-02-04 12:01:00,0.0,,United Kingdom
496859,45008L,,-5,2010-02-04 12:01:00,0.0,,United Kingdom
496861,84897A,,-5,2010-02-04 12:02:00,0.0,,United Kingdom
496860,72620A,,-5,2010-02-04 12:02:00,0.0,,United Kingdom
496874,21893,,-1,2010-02-04 13:45:00,0.0,,United Kingdom
496875,75132,,-3,2010-02-04 13:45:00,0.0,,United Kingdom
496878,84626,,-3,2010-02-04 13:47:00,0.0,,United Kingdom
496879,10109,,-4,2010-02-04 13:47:00,0.0,,United Kingdom
496880,20753,,-4,2010-02-04 13:48:00,0.0,,United Kingdom
496884,44276,,-4,2010-02-04 14:14:00,0.0,,United Kingdom
496883,21909,,-4,2010-02-04 14:14:00,0.0,,United Kingdom
496885,47554,,-4,2010-02-04 14:15:00,0.0,,United Kingdom
496886,72796C,,-4,2010-02-04 14:15:00,0.0,,United Kingdom
496890,82039C,,-4,2010-02-04 14:16:00,0.0,,United Kingdom
496887,79301,,-4,2010-02-04 14:16:00,0.0,,United Kingdom
496888,79303A,,1,2010-02-04 14:16:00,0.0,,United Kingdom
496891,84798C,,2,2010-02-04 14:17:00,0.0,,United Kingdom
496892,84857B,,-4,2010-02-04 14:17:00,0.0,,United Kingdom
496894,84873B,,-4,2010-02-04 14:17:00,0.0,,United Kingdom
496895,21081,,-5,2010-02-04 14:18:00,0.0,,United Kingdom
496897,37326,,-5,2010-02-04 14:18:00,0.0,,United Kingdom
496901,21685,,-4,2010-02-04 14:20:00,0.0,,United Kingdom
496903,21176,,-6,2010-02-04 14:44:00,0.0,,United Kingdom
496902,21053,,-6,2010-02-04 14:44:00,0.0,,United Kingdom
496906,35970,,-6,2010-02-04 14:47:00,0.0,,United Kingdom
496905,35926,,-6,2010-02-04 14:47:00,0.0,,United Kingdom
496908,79003B,,-6,2010-02-04 14:49:00,0.0,,United Kingdom
496909,84371,,-6,2010-02-04 14:49:00,0.0,,United Kingdom
496910,84904,,-6,2010-02-04 14:51:00,0.0,,United Kingdom
496936,21236,,-6,2010-02-04 17:13:00,0.0,,United Kingdom
496938,22170,,-6,2010-02-04 17:19:00,0.0,,United Kingdom
496937,20955,,-6,2010-02-04 17:19:00,0.0,,United Kingdom
496939,72140D,,-6,2010-02-04 17:20:00,0.0,,United Kingdom
496940,90060C,,-4,2010-02-04 17:21:00,0.0,,United Kingdom
496942,84425A,,9,2010-02-04 17:22:00,0.0,,United Kingdom
496941,84427B,,-6,2010-02-04 17:22:00,0.0,,United Kingdom
496943,72805,,-1,2010-02-04 17:23:00,0.0,,United Kingdom
496950,16168S,missing,-460,2010-02-04 18:45:00,0.0,,United Kingdom
496951,15060A,,-8,2010-02-04 18:55:00,0.0,,United Kingdom
496952,21231,,-7,2010-02-04 19:02:00,0.0,,United Kingdom
496953,21382,,-7,2010-02-04 19:03:00,0.0,,United Kingdom
496954,21510,,-7,2010-02-04 19:04:00,0.0,,United Kingdom
496955,21772,,-7,2010-02-04 19:05:00,0.0,,United Kingdom
496956,47559,,-7,2010-02-04 19:06:00,0.0,,United Kingdom
496957,72671B,,-7,2010-02-04 19:07:00,0.0,,United Kingdom
496958,85207B,,-7,2010-02-04 19:09:00,0.0,,United Kingdom
496960,16132,,-8,2010-02-04 19:24:00,0.0,,United Kingdom
496964,90000C,,-7,2010-02-04 19:44:00,0.0,,United Kingdom
496965,84942,,-7,2010-02-04 19:44:00,0.0,,United Kingdom
496968,72753C,,-4,2010-02-04 19:45:00,0.0,,United Kingdom
496966,84867B,,-7,2010-02-04 19:45:00,0.0,,United Kingdom
496967,72801F,,-7,2010-02-04 19:45:00,0.0,,United Kingdom
496970,21338,,3,2010-02-04 19:46:00,0.0,,United Kingdom
496971,21083,,-7,2010-02-04 19:46:00,0.0,,United Kingdom
496969,47569,,-7,2010-02-04 19:46:00,0.0,,United Kingdom
496983,21057,,-8,2010-02-05 10:55:00,0.0,,United Kingdom
496984,35794,,-8,2010-02-05 11:18:00,0.0,,United Kingdom
496985,72798A,,-8,2010-02-05 11:19:00,0.0,,United Kingdom
496986,84845B,,-8,2010-02-05 11:20:00,0.0,,United Kingdom
496988,DCGS0059,,-8,2010-02-05 11:21:00,0.0,,United Kingdom
496989,20946,,-9,2010-02-05 11:22:00,0.0,,United Kingdom
496991,21005,,-9,2010-02-05 11:22:00,0.0,,United Kingdom
496993,21776,,-9,2010-02-05 11:23:00,0.0,,United Kingdom
496992,21512,,-9,2010-02-05 11:23:00,0.0,,United Kingdom
496995,44228,,-9,2010-02-05 11:35:00,0.0,,United Kingdom
496997,72739B,,-9,2010-02-05 11:38:00,0.0,,United Kingdom
496998,48169,,-9,2010-02-05 11:39:00,0.0,,United Kingdom
496999,72806,,-9,2010-02-05 11:40:00,0.0,,United Kingdom
497001,82609,,-9,2010-02-05 11:41:00,0.0,,United Kingdom
497009,21308,,-8,2010-02-05 12:35:00,0.0,,United Kingdom
497011,84081,,2,2010-02-05 12:36:00,0.0,,United Kingdom
497010,82553,,-6,2010-02-05 12:36:00,0.0,,United Kingdom
497013,84857A,,-2,2010-02-05 12:37:00,0.0,,United Kingdom
497012,84705C,,8,2010-02-05 12:37:00,0.0,,United Kingdom
497014,35004S,,-9,2010-02-05 12:37:00,0.0,,United Kingdom
497016,35930,,-9,2010-02-05 12:38:00,0.0,,United Kingdom
497017,37348,,-2,2010-02-05 12:38:00,0.0,,United Kingdom
497015,35591G,,-9,2010-02-05 12:38:00,0.0,,United Kingdom
497018,47504J,,-9,2010-02-05 12:39:00,0.0,,United Kingdom
497019,47595B,,-9,2010-02-05 12:39:00,0.0,,United Kingdom
497021,79413,,-4,2010-02-05 12:40:00,0.0,,United Kingdom
497020,72754C,,-9,2010-02-05 12:40:00,0.0,,United Kingdom
497024,90035B,,-5,2010-02-05 13:01:00,0.0,,United Kingdom
497101,16168S,,29,2010-02-05 15:05:00,0.0,,United Kingdom
497107,GIFT,,-9,2010-02-05 15:18:00,0.0,,United Kingdom
497108,21021,,-10,2010-02-05 15:19:00,0.0,,United Kingdom
497110,21022,,-10,2010-02-05 15:20:00,0.0,,United Kingdom
497113,21023,,-10,2010-02-05 15:20:00,0.0,,United Kingdom
497117,21342,,-10,2010-02-05 15:21:00,0.0,,United Kingdom
497118,35935,,-10,2010-02-05 15:22:00,0.0,,United Kingdom
497121,35995,,-10,2010-02-05 15:23:00,0.0,,United Kingdom
497122,40002,,-10,2010-02-05 15:24:00,0.0,,United Kingdom
497126,47285B,,-10,2010-02-05 15:25:00,0.0,,United Kingdom
497128,72719,,-10,2010-02-05 15:25:00,0.0,,United Kingdom
497132,47284V,,-11,2010-02-05 15:31:00,0.0,,United Kingdom
497133,79053D,,-11,2010-02-05 15:32:00,0.0,,United Kingdom
497134,82595,,-11,2010-02-05 15:33:00,0.0,,United Kingdom
497135,84394,,-11,2010-02-05 15:33:00,0.0,,United Kingdom
497137,84476A,,-11,2010-02-05 15:34:00,0.0,,United Kingdom
497136,84448,,-11,2010-02-05 15:34:00,0.0,,United Kingdom
497138,16249B,,-12,2010-02-05 15:40:00,0.0,,United Kingdom
497139,71265,,-12,2010-02-05 15:42:00,0.0,,United Kingdom
497140,72801H,,-12,2010-02-05 15:43:00,0.0,,United Kingdom
497142,84449,,-12,2010-02-05 15:45:00,0.0,,United Kingdom
497141,84248F,,-12,2010-02-05 15:45:00,0.0,,United Kingdom
497144,84866,,-12,2010-02-05 15:46:00,0.0,,United Kingdom
497143,84845C,,-12,2010-02-05 15:46:00,0.0,,United Kingdom
497145,84896C,,-12,2010-02-05 15:47:00,0.0,,United Kingdom
497146,85079,,-12,2010-02-05 15:48:00,0.0,,United Kingdom
497147,20881,,-13,2010-02-05 15:49:00,0.0,,United Kingdom
497148,21295,,-13,2010-02-05 15:49:00,0.0,,United Kingdom
497149,84871,,-13,2010-02-05 15:53:00,0.0,,United Kingdom
497167,84582,,-3,2010-02-05 17:22:00,0.0,,United Kingdom
497168,84775,,-9,2010-02-05 17:23:00,0.0,,United Kingdom
497169,84926B,,15,2010-02-05 17:23:00,0.0,,United Kingdom
497172,90060D,,-2,2010-02-05 17:24:00,0.0,,United Kingdom
497170,85185F,,-6,2010-02-05 17:24:00,0.0,,United Kingdom
497173,90139,,-6,2010-02-05 17:25:00,0.0,,United Kingdom
497174,20900,,-11,2010-02-05 17:25:00,0.0,,United Kingdom
497175,21602,,-11,2010-02-05 17:25:00,0.0,,United Kingdom
497176,37112,,-11,2010-02-05 17:26:00,0.0,,United Kingdom
497178,90005B,,-11,2010-02-05 17:27:00,0.0,,United Kingdom
497179,90197C,,-11,2010-02-05 17:28:00,0.0,,United Kingdom
497180,90080,,-11,2010-02-05 17:28:00,0.0,,United Kingdom
497184,20905,,-12,2010-02-05 17:44:00,0.0,,United Kingdom
497182,20812,,-12,2010-02-05 17:44:00,0.0,,United Kingdom
497183,20904,,-27,2010-02-05 17:44:00,0.0,,United Kingdom
497185,35915A,,-13,2010-02-05 17:45:00,0.0,,United Kingdom
497186,84868A,,-13,2010-02-05 17:45:00,0.0,,United Kingdom
497187,84966C,,-5,2010-02-05 17:46:00,0.0,,United Kingdom
497189,21740,,-9,2010-02-05 17:46:00,0.0,,United Kingdom
497188,21339,,-3,2010-02-05 17:46:00,0.0,,United Kingdom
497190,72751B,,-4,2010-02-05 17:47:00,0.0,,United Kingdom
497191,84886,,-7,2010-02-05 17:47:00,0.0,,United Kingdom
497192,21098,,32,2010-02-05 17:48:00,0.0,,United Kingdom
497241,20822,,-14,2010-02-08 11:26:00,0.0,,United Kingdom
497246,22295,,-14,2010-02-08 11:54:00,0.0,,United Kingdom
497248,72331R,,-14,2010-02-08 11:56:00,0.0,,United Kingdom
497260,20620,,-21,2010-02-08 13:09:00,0.0,,United Kingdom
497273,22271,,-32,2010-02-08 13:51:00,0.0,,United Kingdom
497275,22058,damaged?,-191,2010-02-08 13:57:00,0.0,,United Kingdom
497332,20672,,-79,2010-02-08 14:35:00,0.0,,United Kingdom
497355,21489,,1,2010-02-08 17:00:00,0.0,,United Kingdom
497361,21086,,-210,2010-02-09 09:17:00,0.0,,United Kingdom
497520,21256,,-86,2010-02-10 13:38:00,0.0,,United Kingdom
497598,22330,,-51,2010-02-11 09:59:00,0.0,,United Kingdom
497599,21086,,-27,2010-02-11 10:00:00,0.0,,United Kingdom
497626,72484,,-3,2010-02-11 12:53:00,0.0,,United Kingdom
497679,21343,,-12,2010-02-11 14:35:00,0.0,,United Kingdom
497685,22058,,2,2010-02-11 15:02:00,0.0,,United Kingdom
497686,37451,,1,2010-02-11 15:03:00,0.0,,United Kingdom
497687,84830,,4,2010-02-11 15:04:00,0.0,,United Kingdom
497688,84030B,,1,2010-02-11 15:05:00,0.0,,United Kingdom
497689,90082C,,1,2010-02-11 15:05:00,0.0,,United Kingdom
497693,84814A,,-14,2010-02-11 15:49:00,0.0,,United Kingdom
497694,84511,,-14,2010-02-11 15:50:00,0.0,,United Kingdom
497695,21514,,-14,2010-02-11 16:15:00,0.0,,United Kingdom
497697,35654,,-5,2010-02-11 16:16:00,0.0,,United Kingdom
